City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
697,Kholmogory,RU,64.2229,41.656,58.78,83,31,2.93,scattered clouds
698,Prado,BR,-17.3411,-39.2208,70.77,82,8,8.1,clear sky
699,Joura,IN,26.3411,77.8115,85.28,72,100,1.7,overcast clouds
700,Icara,BR,-28.7133,-49.3,61.56,94,0,5.17,clear sky
701,Turukhansk,RU,65.8167,87.9833,49.93,92,90,7.74,overcast clouds
702,Grand Valley,CA,43.9001,-80.3164,79.59,87,99,21.32,overcast clouds
703,Tallahassee,US,30.4383,-84.2807,78.67,78,75,4.61,broken clouds
704,Havelock,US,34.8791,-76.9013,84.15,79,40,17.27,thunderstorm
705,Uddevalla,SE,58.3478,11.9424,75.99,55,77,3.0,broken clouds
706,Magadi,IN,12.9667,77.2333,69.93,87,74,7.0,broken clouds
707,Matara,LK,5.9485,80.5353,77.97,86,91,13.98,overcast clouds
708,Gouyave,GD,12.1646,-61.7296,79.57,89,20,9.22,few clouds
709,Dvorichna,UA,49.8496,37.6857,56.12,96,69,11.25,broken clouds
710,Kamennomostskoye,RU,43.7372,43.0514,61.16,93,93,2.66,overcast clouds
711,Naerbo,NO,58.6667,5.65,62.82,90,100,17.13,light rain
